headline,label
Trump’s Supreme Court Pick Could Have a Dicey Task: Deciding Trump-Russia Cases,1
Texas Tribune: Immigrant Toddlers Ordered To Appear In Court Alone | Hardball | MSNBC,-1
Trump to Harley Davidson: ‘Don’t get cute with us’,1
"As Republicans flee Trump border policy, Democrats see a November benefit",1
"NSA deletes phone records, citing ‘technical irregularities’",0
New Poll Has A Bunch Of Awful News For Democrats,-1
Donald Trump Says His 2020 Slogan 'Keep America Great!' Will Be On Green Hats to 'Represent Cash',0
"Once again, Congress leaves town without an immigration solution",-1
Federal judge blocks Kentucky’s Medicaid work requirements,-1
Space X Falcon 9 launched,0
Self-styled Utah prophet gets 15 years for child sodomy,0
Harrowing parasailing accident leaves woman drifting in the wind for 45 minutes,-1
"Portland man tries to bribe ICE officer to deport estranged wife, feds say",-1
Medicare spent $2 billion for one drug as the manufacturer paid doctors millions,0
Amazon’s new warehouse policy will start penalizing sellers that store products for too long,0
Victoria’s Secret model sues hotel over bedbug ‘massacre’,0
Toddlers are having to appear in border courts all alone,-1
"China-based hacking campaign is said to have breached satellite, defense companies",0
Bank Robber Busted After Handing The Teller His Driver's License,-1
"Man says he had to pay $10,000 extortion money to save his cat",1
GRPD: 7 arrested amid protest over Kent Co. ICE contract,-1
"'Dancing Doctor' agrees to two-and-a-half-year suspension of medical license, records show",1
Three Macon-Bibb branch libraries closing indefinitely due to cuts,-1
"UK tolerated America's 'inexcusable' treatment of detainees after 9/11 attack, government report reveals",-1
$1 million nationwide warrant for suspect in woman's beheading death in Washington,-1
Like Alexa in space: SpaceX is flying an AI robot to the International Space Station,1
'Seinfeld' writer wants compensation from McDonald's for muffin top idea,1
Texas schools armed 33 staff members through School Marshal program,0
"Brown Seaweed Appears in Massive Amounts on Florida, Caribbean Beaches",0
Rep. Maxine Waters cancels events due to ‘very serious death threat’,-1
Personal Information of 340 Million People and Businesses Leaked By Florida Marketing Firm,-1
"NRA spokeswoman said journalists 'need to be curb-stomped', in video that resurfaced after Maryland newspaper shooting",0
Police: Man uses riding lawn mower to hit people in face with rocks,0
A Broken Hill man has been fined for Seinfeld-style recycling scam,-1
"Cal Poly Pomona Police Parking Officer Killed, Suspect Dies After Officer-Involved Shooting",-1
Amazon to acquire online pharmacy PillPack,0
UK crumpet production hit by CO2 shortage,-1
Ex-Miami University professor arrested in teen sex sting previously punished by school,-1
Warrants: Triplets ran illegal drug enterprise out of luxury Raleigh apartments,-1
Boeing's hypersonic passenger plane could get you from New York to London in 2 hours,0
"700 Acres of Massive 1,000-Year-old Redwoods Are Being Turned into a Public Park",0
Our Solar System’s First Known Interstellar Object Gets Unexpected Speed Boost,1
Fireworks display gone wrong nearly cost firefighter his vision,-1
Parents locked teenage daughter in room for weeks at a time,0
Columbia Student Who Fought Sexual Violence Faces Child Sex Crime Charges,-1
Man Sentenced to 7 to 14 Years for Spraying Racist Graffiti,-1
"Neighbors who call police on 12-year-old mowing lawn increase his business, customer says",1
"U.S. charges hundreds in major healthcare fraud, opioid crackdown",-1
U.S. oil prices hit three-and-a-half-year high on concern over Iran sanctions,0
U.S. court halves $500 million verdict in Facebook virtual reality lawsuit,0
Comcast confirms nationwide outage,0
Woolworths staff subjected to abuse across West Australia as plastic bag rage hits,-1
Family of baby treated at hospital with bottle of formula gets $18G bill: report,0
Groups protest infant circumcision,-1
Delta attendant kicks passengers off plane over airplane mode dispute,-1
"Elderly Ice Cream Vendor Pistol-Whipped, Robbed In Stockton",0
Mayor of a Pittsburgh suburb asked police to hose down protesters with water cannons,-1
Foxconn scales back plans for its first factory in Wisconsin,0
Man charged in murder of 10-year-old California boy who said he was gay,-1
China's move to ease foreign investment curbs leaves trade experts unimpressed,0
U.S. judge bars Kentucky from requiring Medicaid recipients to work,0
It’s so hot in Britain a roof in Glasgow is melting,0
'We've got somebody dining': Man calls BART police on person eating a burrito on train - SFGate,0
"Shooting reported at Capital Gazette newspaper in Annapolis, staff say",0
Parasailing Woman Crash-Lands at Mexico Airport After Harrowing Accident Leaves Her Adrift for 45 Minutes,-1
Lafarge cement giant in terrorist funding probe,-1
"Jahi McMath, girl at center of brain death debate, has died after surgery, family says",-1
Transgender woman is second to be killed in Cleveland in four months,-1
Time running out for boys soccer team lost 7 days in a cave in Thailand.,-1
Bali airport closed as Agung volcano gushes column of ash,0
"Two leaders of a fundamentalist Mormon sect who have 29 wives and 160 children have been sentenced to house arrest after being convicted of polygamy | Winston Blackmore, 61, was found guilty last year of having 24 wives while James Oler, 53, was found guilty of having five wives.",-1
"Wildfire in Costilla County burns 1,200 acres, zero percent containment Wednesday night.",0
China caps film stars' pay over 'money worship and tax evasion',1
Arrest made after body found at home linked to NFL player Janoris Jenkins,-1
Telemarketers 'Hijack' Phone Numbers In New Scam,-1
Capital Gazette shooting suspect Jarrod Ramos remembered as 'loner' obsessed with reputation,-1
Cineplex's latest idea: movie theatre snacks delivered to your home,0
"World's Smallest Computer Created At University of Michigan -- Not So Fast, IBM",1
"After nearly a century of searching, 80-year-old woman meets her 100-year-old mother in Florida",0
Mystery deepens in Havana as U.S. confirms a 26th diplomat in Cuba suffered health symptoms,-1
Wisconsin Lawmakers Outraged After Ex-Student Gets ‘Lenient’ Sentence for Sex Crimes,-1
America’s cheese stockpile just hit an all-time high,0
133 politicians murdered in run-up to Mexico's elections: report,-1
ICE protesters removed by Homeland Security,0
"San Francisco Restaurants Can’t Afford Waiters, So They’re Putting Diners to Work",0
California blocks new soda taxes after beverage industry threat,-1
"Warr Acres woman accused of taking more than $450K, house from man with Alzheimer’s disease",-1
Alabama woman has 50-pound cyst removed from her ovary,0
Unarmed black man tased by police in the back while sitting on pavement,0
Smuggler who used helicopters to deliver drugs sentenced,-1
South Koreans may no longer face jail if they refuse to serve in the military,-1
Update: Capitol Police Arrest 575 People Protesting To End ICE And Family Detention: DCist,-1
Pashtuns in take Pashtun Long March against Pakistani Oppression,0
Wisconsin man injured after upskirting shoe camera explodes,-1
Feds charge man with threatening to kill FCC Chairman Ajit Pai's family,-1
Developing: Canada makes retaliatory tariffs official: 'We will not back down',0
Deutsche Bank flunks Fed stress test; 3 other banks get flagged,-1
HPD: 2 teens charged with capital murder in woman's death,-1
Researchers discover the coldest place on earth,0
Ed Sheeran sued for ‘copying’ Let's Get It On,0
"Thieves empty bank account of 112-year-old Richard Overton, oldest living WWII vet",-1
California passes 'strongest in nation' privacy bill limiting data harvesting,1
Ex-convict charged in death of retired University of Michigan professor,-1
Gun charges dropped against Vadnais Heights dad whose son allegedly threatened violence at school,-1
"""That's a child"": Video shows dramatic rescue of missing 2-year-old in the woods",1
Former Equifax Manager Charged With Insider Trading,-1
"Harlan Ellison, Iconic Sci-Fi Writer, Passes Away at 84",0
'We Are Putting Out a Damn Paper Tomorrow.' Capital Gazette Journalists Defiant After Deadly Shooting,-1
Tesla asks Model 3 reservation holders for $2500 to order Model 3,0
"Rapper Ty Dolla $ign tried to have blind woman, seeing-eye dog moved on plane because of allergies",0
Newspaper shooting suspect 'blocked exit',-1
"Mumbai: Five people, including a pedestrian, killed in plane crash in Ghatkopar",-1
"‘Feral’ knife attacks where victims stabbed multiple times driving up London murder rate, police warn",-1
Legal bid to throw out US sex trafficking law,0
"Vancouver restaurant manager fired for refusing service to customer wearing a ""Make America Great Again"" hat",-1
Edward Snowden describes Russian government as corrupt,0
Man Arrested for Threatening to Murder Family of FCC Chairman,-1
"Plantation City Council candidate denies he put up false, immigrant-bashing post",-1
Mystery person buys $1M worth of remaining toys at Toys 'R' Us store to donate to kids,1
143 mph police chase posted to YouTube gets man 1-year motorcycle ban,0
James Webb Telescope delayed 3 years. May go $1 billion over current budget at cost to other programs,-1
"Nursing assistant accused of stealing, pawning off 91-year-old's wedding ring",-1
"Police: Man tries to run over girlfriend, plows through San Angelo Walmart",0
Deaf puppy trapped underground behind south Huntsville home,-1
"Capital Gazette shooting: Lawyer for harassed woman describes Jarrod Ramos as ""malevolent"" - CBS News",-1
"Money Of Indians In Swiss Banks Rises 50% To Over Rs 7,000 Crore",0
"SC man lied about military service, received nearly $200K from VA, officials say",-1
Mass. Department of Transportation never exercised right to audit funding of state police unit at center of overtime scandal,-1
AT&T To Make $800 Million More This Year Due to This Sneaky Fee,-1
"Mississippi man dies while saving daughter, 3, from tractor",0
"Far-Right Cell Plotted Attack on French Muslims, Authorities Say",-1
California lawmakers approve data-privacy bill opposed by Silicon Valley,0
Jimmy Carter Delivers a New Clinic to Small Town That Has Been Without a Physician,0
Science Centre roof 'melts' as Scotland nears hottest June day record,0
"Larry Nassar, Ex-Gymnastics Trainer Deborah Van Horn Indicted on Charges of Sexual Assault of Child in Texas",-1
"Mexico resorts and tainted alcohol: Assaults, blackouts continue",-1
"Police: Man Attacked, Robbed By Two Groups Of Suspects In The Bronx",-1
"Oumuamua, our solar system's first known interstellar object, gets an ""unexpected boost in speed"" caused by something ""other than the gravitational forces of the Sun and planets""",1
Trump administration plans to detain migrant families for months,-1
HAL-like robot to help astronaut in space odyssey,1
OPCW members vote to grant it power to assign blame for chemical attacks,-1
A massive cache of law enforcement personnel data has leaked,-1
"Former UFC champion allegedly involved in federal bust of $112 million Medicare scam, pill-pushing scheme - MMAmania.com",0
Kroger to bring driverless cars to grocery delivery,0
Man charged with illegally exporting anti-submarine devices to China,-1
Man makes desperate 911 call while clinging to the hood of a speeding car,-1
Unconscious crime victim robbed,-1
"Army Veteran, Who Had Lost His Arms, Drowns While Paddleboarding At Age 25",-1
Elon Musk accused of stealing farting unicorn image,-1
Police negotiating with fugitive after body found in barrel,0
"Facebook and Google use 'dark patterns' around privacy settings, report says",0
Former State Employee Sentenced To 12 Years In Prison In Workplace ‘Upskirting’ Case,-1
Facebook patents system that can use your phone's mic to monitor TV habits - System would allow Facebook to identify what adults and children are watching based on ambient noise,1
"U.S. manufacturers, steel makers battle over tariff relief",0
Crosses mark scene of chicken truck crash in Clark County,-1
3 babies among 100 dead off Libya as Europe hails new deal,-1
Elon Musk teases new Tesla pickup,-1
Woman drove drunk to pick up man charged with DWI,-1
"U.S. charges 601 people in healthcare fraud, opioid crackdown",-1
Uber wins 15-month probationary licence to work in London | Technology,1
Two arrested after boy says he was invited into truck by man with topless woman,-1
Free City program leaves CCSF with $4.77 million deficit,0
"Guelph Police warn of third public masturbator in less than a week, this time on a bicycle",0
"'These weren't the first and won't be the last,' Peter Avsenew writes of gay victims",-1
'Most dangerous person I've ever dealt with': Lawyer feared newspaper murder suspect,-1
"NSA deletes phone records, citing 'technical irregularities'",0
FDA OKs first drug made to reduce excessive sweating,0
"Judge rejects jury’s decision in LeGrier wrongful death lawsuit; family, estate awarded no damages",-1
‘Dishonored and disgraced’: IG slams AFCENT one-star for ‘inappropriate relationship’,0
Suspect in California church murder appears to kill self,-1
"Jarrod Ramos, suspect in Capital Gazette shooting rampage, held without bail on 5 counts of murder",-1
"China praises Mattis visit, says defense minister to visit U.S.",1
Police called on Ohio 12-year-old cutting neighbor's grass; now his business is booming,0
Italy to block joint statement from EU summit until leaders reach agreement on migrant crisis,-1
Hate crime charges planned for man accused of vandalizing Tacoma temple,-1
Purported cult leader wanted to grow old with 8-year-old girl he abused,-1
Debt for US corporations tops $6 trillion,1
Brisbane shop owner pelts tomahawk-wielding attempted robber with tuna cans and Pringles,-1
Capital Gazette shooting suspect harassed Virginian-Pilot editor for years,-1
Miami-Dade police investigate shooting threat at Jackson Memorial Hospital,-1
Adidas Says Millions of U.S. Customers Being Alerted of Breach,0
"Home of interracial Middleburg Heights couple spray painted with swastikas, N-word and monkey left hanging from a tree",0
Witness to downtown shooting killed minutes after police interview her,-1
Thieves drained entire bank account of America's oldest living veteran,-1
US Human Trafficking Report Highlights Dangers of Institutionalizing Children,-1
"AP sources: LeBron declines option, becomes prize free agent",1
Pregnant woman fights off an attacker in East End,-1
China further eases foreign investment curbs,1
China opens up more of its economy to foreign companies,0
Trump DOJ plan would bar most Central Americans from asylum,0
"More than 10,000 children were killed or maimed in conflict last year while more than 8,000 youngsters were recruited or used as combatants",-1
"Iraqi PM orders immediate execution of 'all convicted terrorists' - around 300 ISIS fighters, 100 women put on death row by Iraqi government, 100s more sentenced to life imprisonment",-1
U.K. Supreme Court Rules It's Unfair To Offer Civil Unions Only To Same-Sex Couples,0
"Justin Trudeau pays tribute to ""Capital Gazette"" victims",-1
Gaza teen shot during attempted border breach said to die of wounds,-1
"Jordan gets £500m for reforms from World Bank | According to a World Bank statement, the aim is to promote economic growth, create more jobs, and expand the National Aid Fund cash transfer programme to cover an additional 85,000 households.",1
Someone Is Stealing Italy’s Most Precious Cheese,0
India preparing for 'cut in oil imports from Iran',-1
Communist rebels tell Philippine leader: No more talks,-1
Swedish government ends boycott of Russia World Cup after Sweden qualify for knockout round,-1
'Dictator' Erdogan magazine cover elicits protests in France,-1
"Spooked by Trump, Europe's Iranian oil purchases set to plummet",0
"Wealthy Canadians hiding up to $240B abroad, CRA says | CBC News",0
CO2 shortage: Why it really matters for the UK's food and drink supply,0
"A Thai court on Friday has acquitted a prominent singer of the charge of royal defamation, the second time this week a case of such a serious offence has been dropped against an activist.",1
London Underground workers to strike on the day Trump visits UK,0
Around 400 Syrian refugees in Lebanon have returned to their homeland from Arsal to Qalamoun using private buses,0
Bodies of three tiny children carried from water as migrant boat sinks in Libya - with 100 migrants feared dead,-1
Migration Deal in Europe Makes No Commitments. Victory Is Declared.,0
A detailed report by an international human rights organization has documented how migrants from Kyrgyzstan searching for work in neighboring Kazakhstan are frequently falling prey to forced labor and have become targets of mounting discrimination.,-1
Merkel urges EU deal on migration,0
"WTO ruled in favor of Australia's 'plain' tobacco packaging, saying it improves public health and doesn't infringe on industry's intellectual property rights...rejected idea plain packaging for tobacco products infringes on trademark rights, while opponents insist packaging doesn't deter smoking.",1
At least 100 feared dead after boat sinks off Libya coast,-1
Israel Will Not Accept Any Syrian Refugees On Its Territory: Defense Minister,0
"Ahead of summit, U.S. and Russia tussle to control the narrative",0
"German banking giant Deutsche Bank's American operations failed the US Federal Reserve's annual stress test due to ""widespread and critical deficiencies"" in its risk management, the central bank said",-1
"Putin, Trump to meet in Helsinki on July 16",0
Syria opposition 'in talks with Russia' over Deraa peace deal,1
"The women who killed Kim Jong Un's half-brother are highly-trained assassins like in a James Bond movie, prosecutor says",-1
Trump telling officials he wants to withdraw US from World Trade Organization: report,0
"Margaret Thatcher’s favourite free-market thinktank has called on the government to legalise cannabis, arguing that the move could generate more than £1bn in extra tax revenues every year, as well as savings in health and other public services.",-1
Tropical forests around the world are vanishing at an alarming rate:39 million acres of tree cover vanished in 2017—an area about the size of Bangladesh.,0
Poland's Jaroslaw Kaczynski renews call for German WWII reparations,0
S. Korea rejects U.S.' renewed demand over cost sharing for strategic assets: official,0
Sinn Féin votes to liberalise abortion law in Northern Ireland,0
Female passenger dies on Qantas flight from Singapore to Sydney,0
India’s quest to find a trillion-dollar nuclear fuel on the south side of the moon,0
DR Congo: Oil drilling allowed in wildlife parks,0
China factory growth slows in June as trade tensions rise,0
Thousands Of Street Loiterers Arrested In The Philippines,-1
Russian TV boasts about electing Trump ahead of summit with Putin.,0
Investors hopeful Mexico's Lopez Obrador will veer to the center,1
"UK Home Office pays out £21m after mistakenly detaining 850 people - Wrongful detentions came as immigration staff chased bonuses, figures show",1
UK nurse is first person convicted under modern slavery laws,-1
"Libya: 100 migrants missing at sea, feared dead",-1
Malaysia expels Chinese tourists for ‘hot dance’ outside mosque,-1
Martial law has been declared in central-west Mongolia to contain the spread of the deadly foot-and-mouth disease affecting cloven-hoofed livestock,0
"Brother of Russian oppositionist Navalny released after 3,5 years in prison",-1
Chinese Embassy in Japan protested to a Japanese newspaper for running a story that it said advocates Taiwanese independence,0
Heinrich Himmler's daughter worked as a secretary for West Germany’s spy agency in the 1960s despite never renouncing Nazism and remaining active in far-right extremism for decades | The BND confirmed to Bild that Gudrun Burwitz-Himmler was employed as a secretary in Munich under a different name.,1
Russia rips Canada’s ‘high-handedness’ in legalizing recreational marijuana,0
U.S. government says it will detain migrant children with parents,-1
Sara Netanyahu's fraud trial to start on July 19,-1
France drops all charges against Russia's senator Suleyman Kerimov,-1
Hillsborough match commander David Duckenfield will go on trial,0
"Tehran Hit By Power Shortages, Amid Protests",-1
"Future of EU hinges on solving migration issue, says Merkel",1
"Migrant issue could be 'make-or-break' for EU, Merkel tells divided Bundestag",0
"Member states reject candidacy of U.S. evangelical to lead UN migration agency, in major snub to Trump administration",-1
"Canada strikes back at U.S. over tariffs, unveils aid package",-1
"Trump uses Foxconn groundbreaking to emphasise his hard-line China stance : We’ve helped rebuild China. Someday they’ll say thank you. But we don’t want to do that anymore,’ says Trump",1
Retired police officer among 10 charged over plot against Muslims,-1
EU leaders claim breakthrough deal on migrants,0
"Two Southeast Asian women on trial for killing the estranged half brother of North Korea’s leader are trained assassins who used “criminal force” to rub the toxic VX nerve agent on Kim Jong Nam’s eyes and face, prosecutors said in their closing arguments Thursday.",-1
"Feds unveil counter-tariffs, offer up to $2 billion to metal and manufacturing industries",0
Russian TV boasts about getting Trump elected ahead of summit with Putin,0
Moroccan website editor given three years in prison,-1
EU migrant processing centres 'will not be Guantanamos',0
Pakistan Placed on Terror-Financing Watch List,0
3 killed in attack on West African counterterror force's Mali HQ,-1
"Qatar 'must stop support for terror', top UN court told",1
"Putin, Trump to have summit in Helsinki on July 16",0
Ben Stokes’ return puts England’s powerhouse batsmen under pressure,-1
"Brazil’s coastal city Fortaleza won international award for cutting traffic deaths and making major investments in bus and cycle lanes despite biting recession. Brazil’s fifth-largest city received the award for making it safer to walk, drive and ride bikes in time of budget constraints.",1
"The Companies Cleaning the Deepest, Darkest Parts of Social Media",-1
The full list of 229 US products targeted by Canada’s retaliatory tariffs,0
Trump says he'll bring up election meddling with Putin,0
"UN report alleges terror groups in Pakistan recruit children from madrasas, use them for suicide attacks",-1
Georgia Signs Hong Kong Free Trade Agreement,1
"Not up to the US to decide on Assange asylum, Ecuador says",0
"Give us 'workable' Brexit proposals, EU tells British PM May",0
Tunisia allocates $190 million to reduce Central Pharmacy deficit,-1
Syrian army takes key town amid new advances in southwest,0
North Korea leader inspects island areas near China that host special economic zone,1
Trump casts doubt on Russian election meddling ahead of Putin summit,-1
"Nearly 1,800 Puerto Rican hurricane survivors to lose FEMA housing assistance",-1
Ankara: Trump Vowed to Help Turkey Purchase F-35 Despite Threats from Congress,1
"Air pollution causes nearly 15,000 cases of type 2 diabetes in UK each year, study suggests - The increased numbers have been linked to rising levels of obesity, but a new study from the US suggests that air pollution may be responsible for at least one in 10 cases in Britain.",1
Fiji has one of world's highest domestic violence data: minister,-1
Polio has been reported in Papua New Guinea,0
Greek PM Ready to Accept More Asylum Seekers from Germany,1
US-India: India preparing for 'drastic reduction' in oil imports from Iran: Sources,0
Mexico: 132 candidates have been killed since campaigning began,-1
Kim Jong Un orders execution of Senior Lieutenant General for giving extra food rations to colleagues and their families.,1
"Canada vows to 'not back down' as Ottawa reveals $2B in aid, new tariff targets",0
The interstellar object 'Oumuamua could actually be a comet | 'Oumuamua is also leaving our solar system a bit faster than expected.,0
Theresa May tells EU leaders: you are putting lives at risk over Brexit,-1
Japanese entrepreneur's rocket explodes seconds after lift-off,0
"Parents who share pictures of their children on social media are putting their human rights at risk, UN warned...""strong guidelines"" needed to preserve rights of children whose parents upload video and images of them.",0
Hamas reportedly expanding its naval commando force,0
Pakistan Added To Watch List On Global Terror Financing,-1
"Clampdown on demonstrations in Shinjuku, not only hate speech: Tokyo’s Shinjuku Ward is introducing major restrictions on all public demonstrations, not just those involving hate speech, by banning the use of three of its four large parks as departure points.",1
Trump choice to lead IOM could see American rejected for first time in decades,-1
Galapagos' Sierra Negra volcano erupts,0
"The U.S. Has Conducted 550 Drone Strikes in Libya Since 2011 — More Than in Somalia, Yemen, or Pakistan",-1
Tobbaco giant Imperial Brands invests in cannabis-based medical research,0
"As Thai search enters 7th day, divers cling to hope of finding lost boys",0
"Spain, Greece and Germany seal migrant swap deal",0
EU leaders agree to extend economic sanctions on Russia,1
"Climate change has turned Peru's glacial lake into a deadly flood timebomb: Lake Palcacocha is swollen with water from melting ice caps in the Cordillera Blanca mountains. Below, 50,000 people live directly in the flood path",0
Deutsche Bank fails Fed stress test while 3 US lenders stumble,-1
Defence Secretary Mattis says U.S. will maintain current number of troops in South Korea,0
China's embattled HNA ‘looks to sell US-based Radisson Hotel Group’ to pay off debt,-1
Eight Killed In Logar Peace Convoy Explosion,-1
"India bows to US pressure, prepares for cut in oil imported from Iran",-1
Saudi-Russian axis rules oil markets as Trump fights Iran,-1
"Israel will not allow any Syrian refugees to enter its territory but will continue to provide them with humanitarian aid, Israeli Defence Minister Avigdor Lieberman said on Friday.",0
"Donald Trump urged Emmanuel Macron to quit EU, sign bilateral deal with US during White House meet in April",0
Sampaoli says Messi isn’t better than Ronaldo,1
"East African states, U.S., EU troops complete joint military training in Uganda",0
"Decades of American leadership at the United Nations migration agency was broken on Friday as voters rejected President Donald Trump's nominee for director general, electing Portuguese politician Antonio Vitorino instead",-1
"Trump appointee guts UN document on racism, says leaders don't have duty to condemn hate speech",-1
German cops shot dead 14 people in 2017 - fired a total of 75 times at people,-1
Members of the European Parliament have voted to advance legislation that could have a disastrous effect on the internet as we know it,-1
Toronto schools want anti-radiation pills in case of nuclear incident at Pickering nuclear power plant,0
Israel Transferred Aid to Syrians Seeking Refuge Near Border in Overnight Mission,0
Trump-Putin summit to be held in Helsinki: Fox News,0
"The government of the Democratic Republic of Congo has decided to open up parts of two protected national parks, home to endangered species such as mountain gorillas, to oil drilling. Virunga - Africa's oldest national park - is home to over half the global population of mountain gorillas.",1
Honduran Officials To Visit Migrant Detention Centers In US,-1
Anti-money laundering body gives Iran until October to complete reforms,0
Canadians with offshore holdings evade up to $3 billion in tax per year,0
Quebec Says Canada Should Rethink Milk Pricing to Appease U.S. - Canada’s largest dairy-producing province said the nation should reconsider its new milk price policy to ease tensions with the U.S.,1
Venezuelan opposition activist Maria Corina Machado said Friday she could be arrested at any time after President Nicolas Maduro accused her of participating in an alleged plot to assassinate him.,-1
"Donald Trump calls out Germany, EU allies on NATO defense spending ahead of summit: Belgium's prime minister ""unimpressed"" after receiving letter from Trump about sticking to NATO pledges...Trump also said Germany needs to up spending.",0
"A fire has swept one of Nairobi’s largest open-air markets, killing 15 people and sending 70 to hospitals, as traders struggled to wake their families and flee | Young children were among the victims, President Kenyatta said in a statement, and many of the injured are in critical condition",-1
"Number of Syrians fleeing Daraa hits 150,000 | Syrians flee regime attacks in Daraa, seek refuge near Israeli and Jordanian borders",-1
Bali airport reopens as volcanic Mount Agung rumbles,0
Authorities in northeastern India have cut internet access after crazed mobs beat three people to death in lynchings sparked by rumors spread on smartphones,-1
International Asteroid Day,0
"Mexico: Over 20,000 Ballots Stolen Spreading Fears of Fraud Ahead of Election",-1
Egypt puts 186 figures on its terror list including famous news anchor,-1
"Israel settlers slash tyres, spray racist graffiti in Nablus-area village",-1
NATO Chief: 'We don't want a new Cold War' with Russia,-1
"Cambodian strongman's son assumes two powerful military roles - Hun Sen, who has ruled for 33 years, is accused of trying to build a political dynasty by priming his three sons for top posts.",1
France’s media regulator has issued Russian TV channel RT with a warning over misrepresenting facts in a programme about Syria,-1
Trump to Meet Russia’s Putin in Finland on July 16 - The Wall Street Journal.,0
"Syrian attack uproots 120,000, U.N. warns of catastrophe: The Russian-backed offensive has driven tens of thousands of people toward the border with Jordan, and thousands more to the frontier with the Israeli-occupied Golan Heights.",-1
Iraq executes 12 ISIL members on death row,-1
"The skeleton of an Irishman, which has been on display in a British museum for more than 200 years, could finally be released for burial.",0
"Quebec's face-covering ban suspended, judge questions whether it violates charter - Canada",-1
"Austria's constitutional court on Friday ruled that people not wanting to be identified as either male or female should have the right to do so when completing official forms, a big step towards the formal recognition of a third gender.",0
"Oleg Navalny, brother of Russian opposition leader, freed after 3.5 years",1
Five dead as plane plunges into Mumbai building site,-1
Plane Crashes in Busy District of Mumbai,0
British ministers and spy chiefs in power after 9/11 are facing new calls to explain their “inexcusable” actions after two damning parliamentary reports set out the scale of UK involvement in the torture and kidnap of terrorist suspects.,-1
"Taiwan extends visa-free entry for Philippines, Thailand, Brunei",0
Rockets launched from Gaza cause early morning scramble for bomb shelters - Jspace News,-1
Overworked Japan caps overtime at 100 hours a month,0
Venezuela leader attacks 'viper' Pence,-1
At least five killed after plane crashes in busy district of Mumbai,-1
Ten hydrogen-powered buses in operation in Chengdu - Xinhua,0
"Report: UN, Washington struggling to raise foreign aid for Gaza",-1
E.U. leaders agree on outline of migration deal,1
Trump confidant was willing to share information with UAE: report,1
Iraq executes 12 after PM calls for speedy executions,0
Australia Seals Deal To Buy MQ-4C Drones As Military Competition In the Pacific Heats Up,0
Pakistan Placed on Financial Action Task Force on Money Laundering's Grey List,0
"Trump reportedly wants to pull the US out of the WTO, a move that would wreck the international trade system - According to Axios, White House officials push back on Trump's suggestions to leave the WTO and typically dismiss the suggestion despite Trump having brought up the idea multiple times.",-1
European leaders claim breakthrough deal on migration after marathon talks,0
Prosecutors say women must have been trained to kill North Korean in Malaysia,-1
Indian money in Swiss banks rise 50% to over ₹7000 crore,0
Trump told G-7 leaders that ‘NATO is as bad as NAFTA’: report,-1
U.S. candidate loses race to lead U.N. migration agency,-1
South Korea’s Yonhap News Agency planning to open bureau in Pyongyang: official,0
"Egypt, Greece, Cyprus Defense Ministers Attend Joint Air, Naval Drill",0
BAE Systems wins £20bn Australian warships contract,1
Crash involving kangaroo leaves man critically injured in Australia,-1
"The forces of Libyan strongman Khalifa Haftar has rejected any foreign military presence in the south of the country to stem migration, after EU leaders struck a deal to deter Mediterranean crossings.",-1
Merkel's Fragile Coalition Teeters On Edge Of Migration Question,0
Trump: I'll bring up election interference with Putin.,0
Israeli forces kill two Palestinians in Gaza border protests: Gaza medics,-1
"North Korea has increased nuclear production at secret sites, say U.S. officials",1
"""Smelly"" airline passenger who caused emergency landing dies of tissue necrosis",-1
Luxembourg Is Latest EU Country to Legalise Medical Cannabis,0
Ottawa mayor will skip 4th of July party amid 'puerile attitude' from White House - Canada,1
"Orangutans have been adapting to humans for thousands of years | ""Long-term interactions with humans shaped orangutans in some pretty profound ways,"" researcher Stephanie Spehar said.",1
India is now the most dangerous country in the world for women : Thompson Reuters poll,-1
3 babies among 100 dead off Libya as Europe hails new migrant deal,-1
Trump's controversial pick for top UN migration job voted down in Geneva,0
Trump could block F-35 transfer if Turkey acquires Russia's S-400 system,-1
Italy to propose ending ban on European development bank lending lending to Russia,-1
"Tonsils removal, breast reductions and snoring surgery will be offered to far fewer patients from next year, under plans being drawn up by NHS England.",0
"Traore Kadzhale, a professional Côte d'Ivoire football player, claims police illegally arrested, beat, and robbed him",-1
"Tobacco Logo Ban Said to Get WTO Backing in Landmark Case (Australia - Tobacco Plain Packaging, DS 467)",-1
"Toronto's Mayor says the city cannot take any more asylum seekers, as numbers rise amid Trump's immigration crackdown",0
Heinrich Himmler's daughter was employed by spy agency in post-war West Germany,0
Deadly blaze sweeps through Nairobi market,0
Italy blocks EU summit agreement until migration demands met,1
"ABC does not crowd out commercial media but sparks innovation and nurtures creative community, broadcaster told government inquiry. ABC rejected suggestion its activities online should be curtailed because it is unfairly competing with News Corp and Fairfax Media for online traffic.",1
New species of highly endangered seabird discovered in New Zealand,0
Nude model's Western Wall photo shoot sparks anger,-1
Sadr dissolves armed brigade in south Iraq,0
Trump was reportedly surprised by the number of US troops stationed in Germany and expressed interest in pulling some of them out,1
Facebook faces new accusation of data leak via quiz app.,-1
Female TV presenter under investigation for wearing “indecent” clothes during report on lifting of Saudi Arabia’s driving ban for women has fled country. Shireen al-Rifaie denies any wrongdoing after wind blew open her abaya during news report.,-1
Trump suggested to Macron that France should leave the EU: report,0
